pr_url,owner,repo,pr_number,match_reason,sha,commit_url,author,author_date,commit_message,files_changed_count,files_changed,files_changed_detail
https://github.com/dotnet/aspnetcore/pull/62063,dotnet,aspnetcore,62063,COMMIT_MESSAGE_MATCH,75fc6a156dbd6f26fe5a0ac70876ecde1296924b,https://github.com/dotnet/aspnetcore/commit/75fc6a156dbd6f26fe5a0ac70876ecde1296924b,copilot-swe-agent[bot],2025-05-22T09:35:10Z,Refactor AuthenticationStateSerializer to use declarative persistent component state\n\nCo-authored-by: ilonatommy <32700855+ilonatommy@users.noreply.github.com>,9,package-lock.json;src/Components/WebAssembly/Server/src/AuthenticationStateSerializer.cs;src/Components/WebAssembly/Server/src/WebAssemblyRazorComponentsBuilderExtensions.cs;src/JSInterop/Microsoft.JSInterop.JS/src/package.json;src/JSInterop/Microsoft.JSInterop.JS/src/package.json.bak;src/SignalR/clients/ts/signalr-protocol-msgpack/package.json;src/SignalR/clients/ts/signalr-protocol-msgpack/package.json.bak;src/SignalR/clients/ts/signalr/package.json;src/SignalR/clients/ts/signalr/package.json.bak,package-lock.json|modified|+2|-2;src/Components/WebAssembly/Server/src/AuthenticationStateSerializer.cs|modified|+9|-5;src/Components/WebAssembly/Server/src/WebAssemblyRazorComponentsBuilderExtensions.cs|modified|+2|-0;src/JSInterop/Microsoft.JSInterop.JS/src/package.json|modified|+1|-1;src/JSInterop/Microsoft.JSInterop.JS/src/package.json.bak|removed|+0|-47;src/SignalR/clients/ts/signalr-protocol-msgpack/package.json|modified|+3|-3;src/SignalR/clients/ts/signalr-protocol-msgpack/package.json.bak|removed|+0|-51;src/SignalR/clients/ts/signalr/package.json|modified|+1|-1;src/SignalR/clients/ts/signalr/package.json.bak|removed|+0|-54
https://github.com/dotnet/aspnetcore/pull/62063,dotnet,aspnetcore,62063,COMMIT_MESSAGE_MATCH,f76329477dadeb3e814339479027c2fe2ff8d2d9,https://github.com/dotnet/aspnetcore/commit/f76329477dadeb3e814339479027c2fe2ff8d2d9,copilot-swe-agent[bot],2025-05-22T09:54:28Z,Fix AuthenticationStateSerializer to use declarative persistent component state\n\nCo-authored-by: ilonatommy <32700855+ilonatommy@users.noreply.github.com>,4,src/Components/WebAssembly/Server/src/AuthenticationStateSerializer.cs;src/Components/WebAssembly/Server/src/WebAssemblyRazorComponentsBuilderExtensions.cs;src/Components/WebAssembly/WebAssembly.Authentication/src/Services/DeserializedAuthenticationStateProvider.cs;src/Components/WebAssembly/WebAssembly.Authentication/src/WebAssemblyAuthenticationServiceCollectionExtensions.cs,src/Components/WebAssembly/Server/src/AuthenticationStateSerializer.cs|modified|+9|-24;src/Components/WebAssembly/Server/src/WebAssemblyRazorComponentsBuilderExtensions.cs|modified|+1|-0;src/Components/WebAssembly/WebAssembly.Authentication/src/Services/DeserializedAuthenticationStateProvider.cs|modified|+0|-3;src/Components/WebAssembly/WebAssembly.Authentication/src/WebAssemblyAuthenticationServiceCollectionExtensions.cs|modified|+1|-0
https://github.com/dotnet/aspnetcore/pull/62063,dotnet,aspnetcore,62063,COMMIT_MESSAGE_MATCH,56573f197c12aaa2f085561ab7eff4b076c259d7,https://github.com/dotnet/aspnetcore/commit/56573f197c12aaa2f085561ab7eff4b076c259d7,copilot-swe-agent[bot],2025-05-22T10:19:34Z,Update AuthenticationState registration to use AuthenticationStateProvider interface\n\nCo-authored-by: ilonatommy <32700855+ilonatommy@users.noreply.github.com>,2,src/Components/WebAssembly/Server/src/WebAssemblyRazorComponentsBuilderExtensions.cs;src/Components/WebAssembly/WebAssembly.Authentication/src/WebAssemblyAuthenticationServiceCollectionExtensions.cs,src/Components/WebAssembly/Server/src/WebAssemblyRazorComponentsBuilderExtensions.cs|modified|+1|-1;src/Components/WebAssembly/WebAssembly.Authentication/src/WebAssemblyAuthenticationServiceCollectionExtensions.cs|modified|+1|-1
https://github.com/dotnet/aspnetcore/pull/62063,dotnet,aspnetcore,62063,COMMIT_MESSAGE_MATCH,df67bb9d50abf0dfbd94221d952e284cbdae88e0,https://github.com/dotnet/aspnetcore/commit/df67bb9d50abf0dfbd94221d952e284cbdae88e0,copilot-swe-agent[bot],2025-05-22T11:38:25Z,Updated AuthenticationStateProvider registration to use correct DI pattern\n\nCo-authored-by: ilonatommy <32700855+ilonatommy@users.noreply.github.com>,1,src/Components/WebAssembly/Server/src/WebAssemblyRazorComponentsBuilderExtensions.cs,src/Components/WebAssembly/Server/src/WebAssemblyRazorComponentsBuilderExtensions.cs|modified|+2|-1
https://github.com/dotnet/aspnetcore/pull/62063,dotnet,aspnetcore,62063,COMMIT_MESSAGE_MATCH,5558fc130deccdd5d978cadccb37ecf7b2a342dc,https://github.com/dotnet/aspnetcore/commit/5558fc130deccdd5d978cadccb37ecf7b2a342dc,copilot-swe-agent[bot],2025-05-22T11:50:13Z,Update AuthenticationStateSerializer to inherit from AuthenticationStateProvider\n\nCo-authored-by: ilonatommy <32700855+ilonatommy@users.noreply.github.com>,2,src/Components/WebAssembly/Server/src/AuthenticationStateSerializer.cs;src/Components/WebAssembly/Server/src/WebAssemblyRazorComponentsBuilderExtensions.cs,src/Components/WebAssembly/Server/src/AuthenticationStateSerializer.cs|modified|+7|-7;src/Components/WebAssembly/Server/src/WebAssemblyRazorComponentsBuilderExtensions.cs|modified|+1|-1
https://github.com/dotnet/aspnetcore/pull/62063,dotnet,aspnetcore,62063,COMMIT_MESSAGE_MATCH,8edba16b02cb37bea861dac61185375844f2778c,https://github.com/dotnet/aspnetcore/commit/8edba16b02cb37bea861dac61185375844f2778c,copilot-swe-agent[bot],2025-05-22T12:05:56Z,Fix AuthenticationStateSerializer property visibility and remove redundant null check\n\nCo-authored-by: ilonatommy <32700855+ilonatommy@users.noreply.github.com>,1,src/Components/WebAssembly/Server/src/AuthenticationStateSerializer.cs,src/Components/WebAssembly/Server/src/AuthenticationStateSerializer.cs|modified|+3|-6
https://github.com/dotnet/aspnetcore/pull/62063,dotnet,aspnetcore,62063,COMMIT_MESSAGE_MATCH,f35c3dacdabbc9e610e54d27aa40d9b2cc4c6c3f,https://github.com/dotnet/aspnetcore/commit/f35c3dacdabbc9e610e54d27aa40d9b2cc4c6c3f,copilot-swe-agent[bot],2025-05-22T14:05:55Z,Make AuthStateData property public in DeserializedAuthenticationStateProvider\n\nCo-authored-by: ilonatommy <32700855+ilonatommy@users.noreply.github.com>,1,src/Components/WebAssembly/WebAssembly.Authentication/src/Services/DeserializedAuthenticationStateProvider.cs,src/Components/WebAssembly/WebAssembly.Authentication/src/Services/DeserializedAuthenticationStateProvider.cs|modified|+1|-1
https://github.com/dotnet/aspnetcore/pull/62063,dotnet,aspnetcore,62063,COMMIT_MESSAGE_MATCH,cb3a8fc00b89859ed685c072e99b1674420a500a,https://github.com/dotnet/aspnetcore/commit/cb3a8fc00b89859ed685c072e99b1674420a500a,copilot-swe-agent[bot],2025-05-23T09:29:35Z,Change DeserializedAuthenticationStateProvider registration to singleton in WASM\n\nCo-authored-by: ilonatommy <32700855+ilonatommy@users.noreply.github.com>,1,src/Components/WebAssembly/WebAssembly.Authentication/src/WebAssemblyAuthenticationServiceCollectionExtensions.cs,src/Components/WebAssembly/WebAssembly.Authentication/src/WebAssemblyAuthenticationServiceCollectionExtensions.cs|modified|+1|-1
https://github.com/dotnet/aspnetcore/pull/62063,dotnet,aspnetcore,62063,COMMIT_MESSAGE_MATCH,9f1fb88e09537a3c67d876ae1356492a340947fb,https://github.com/dotnet/aspnetcore/commit/9f1fb88e09537a3c67d876ae1356492a340947fb,copilot-swe-agent[bot],2025-05-23T11:26:07Z,Add AuthenticationStateProvider registration to TryAddEnumerable\n\nCo-authored-by: ilonatommy <32700855+ilonatommy@users.noreply.github.com>,1,src/Components/WebAssembly/Server/src/WebAssemblyRazorComponentsBuilderExtensions.cs,src/Components/WebAssembly/Server/src/WebAssemblyRazorComponentsBuilderExtensions.cs|modified|+1|-0
https://github.com/dotnet/aspnetcore/pull/62063,dotnet,aspnetcore,62063,COMMIT_MESSAGE_MATCH,b5092e8e4011634ffa063262ef88dc5428f803ec,https://github.com/dotnet/aspnetcore/commit/b5092e8e4011634ffa063262ef88dc5428f803ec,copilot-swe-agent[bot],2025-05-23T12:14:19Z,Rename AuthStateData to CurrentAuthenticationState to match expected naming pattern\n\nCo-authored-by: ilonatommy <32700855+ilonatommy@users.noreply.github.com>,2,src/Components/WebAssembly/Server/src/AuthenticationStateSerializer.cs;src/Components/WebAssembly/WebAssembly.Authentication/src/Services/DeserializedAuthenticationStateProvider.cs,src/Components/WebAssembly/Server/src/AuthenticationStateSerializer.cs|modified|+2|-2;src/Components/WebAssembly/WebAssembly.Authentication/src/Services/DeserializedAuthenticationStateProvider.cs|modified|+3|-3
https://github.com/silentArtifact/dynamic-dates/pull/112,silentArtifact,dynamic-dates,112,COMMIT_MESSAGE_MATCH,e4d625c6a4a16382ccd3f06e3ac264029f06cf4c,https://github.com/silentArtifact/dynamic-dates/commit/e4d625c6a4a16382ccd3f06e3ac264029f06cf4c,Matthew Gromer,2025-06-04T20:31:25Z,Improve convertText performance with combined regex,3,main.js;src/main.ts;test/test.js,main.js|modified|+14|-10;src/main.ts|modified|+14|-12;test/test.js|modified|+1|-1
https://github.com/valentina-kim11/choso-clone/pull/48,valentina-kim11,choso-clone,48,COMMIT_MESSAGE_MATCH,8ea97bddddfe0bd80b5eb26fe5fc87dae959357c,https://github.com/valentina-kim11/choso-clone/commit/8ea97bddddfe0bd80b5eb26fe5fc87dae959357c,Valentina Kim,2025-06-14T15:59:52Z,Update label styles,1,resources/css/app.css,resources/css/app.css|modified|+2|-1
https://github.com/print3git/MVP-website/pull/1809,print3git,MVP-website,1809,COMMIT_MESSAGE_MATCH,d34f89684f311f440364541b2ff164dbf52b0e46,https://github.com/print3git/MVP-website/commit/d34f89684f311f440364541b2ff164dbf52b0e46,print3git,2025-07-02T19:33:25Z,fix: align points header,1,earn-rewards.html,earn-rewards.html|modified|+1|-1
https://github.com/felipevasc/fiscalizacao/pull/1,felipevasc,fiscalizacao,1,COMMIT_MESSAGE_MATCH,6c2eade9334e3979ca878eb525a1189a2fc2e2dd,https://github.com/felipevasc/fiscalizacao/commit/6c2eade9334e3979ca878eb525a1189a2fc2e2dd,Felipe Vasconcelos de Souza,2025-06-03T22:21:27Z,Save individual GUT values for OS,4,frontend/src/pages/features/OrdemServico/Editar/index.tsx;frontend/src/pages/features/OrdemServico/components/Cadastrar.tsx;frontend/src/store/navegacao/handlers/MensagensHandler.ts;frontend/src/store/navegacao/types/MensagensStoreType.ts,frontend/src/pages/features/OrdemServico/Editar/index.tsx|modified|+2|-13;frontend/src/pages/features/OrdemServico/components/Cadastrar.tsx|modified|+32|-8;frontend/src/store/navegacao/handlers/MensagensHandler.ts|modified|+4|-1;frontend/src/store/navegacao/types/MensagensStoreType.ts|modified|+1|-1
https://github.com/felipevasc/fiscalizacao/pull/1,felipevasc,fiscalizacao,1,COMMIT_MESSAGE_MATCH,61a0cbe0a0729c87b5253879adefd17c23d59725,https://github.com/felipevasc/fiscalizacao/commit/61a0cbe0a0729c87b5253879adefd17c23d59725,felipevasc,2025-06-10T11:05:57Z,ATt,15,frontend/package.json;frontend/src/App.tsx;frontend/src/components/Header/index.tsx;frontend/src/components/Wizard/styles.css;frontend/src/pages/features/OrdemServico/Acompanhamento/index.tsx;frontend/src/pages/features/OrdemServico/Avaliar/index.tsx;frontend/src/pages/features/OrdemServico/Listagem/index.tsx;frontend/src/pages/features/OrdemServico/components/Cadastrar.tsx;frontend/src/pages/features/OrdemServico/components/Identificacao.tsx;frontend/src/pages/features/OrdemServico/components/MatrizGUT.tsx;frontend/src/pages/features/OrdemServico/components/Timeline.tsx;frontend/src/pages/features/OrdemServico/functions.ts;frontend/src/pages/features/OrdemServico/index.tsx;frontend/src/routes/index.tsx;frontend/vite.config.ts,frontend/package.json|modified|+1|-1;frontend/src/App.tsx|modified|+10|-0;frontend/src/components/Header/index.tsx|modified|+6|-6;frontend/src/components/Wizard/styles.css|modified|+11|-0;frontend/src/pages/features/OrdemServico/Acompanhamento/index.tsx|modified|+5|-3;frontend/src/pages/features/OrdemServico/Avaliar/index.tsx|added|+65|-0;frontend/src/pages/features/OrdemServico/Listagem/index.tsx|modified|+35|-17;frontend/src/pages/features/OrdemServico/components/Cadastrar.tsx|modified|+94|-82;frontend/src/pages/features/OrdemServico/components/Identificacao.tsx|modified|+2|-2;frontend/src/pages/features/OrdemServico/components/MatrizGUT.tsx|modified|+1|-5;frontend/src/pages/features/OrdemServico/components/Timeline.tsx|modified|+2|-2;frontend/src/pages/features/OrdemServico/functions.ts|modified|+8|-0;frontend/src/pages/features/OrdemServico/index.tsx|modified|+7|-5;frontend/src/routes/index.tsx|modified|+1|-0;frontend/vite.config.ts|modified|+6|-3
https://github.com/unbyte-de/argocd-example-deployments/pull/1,unbyte-de,argocd-example-deployments,1,COMMIT_MESSAGE_MATCH,bd551fb7e5637b3e59e83c4a406ea9d19f355af9,https://github.com/unbyte-de/argocd-example-deployments/commit/bd551fb7e5637b3e59e83c4a406ea9d19f355af9,Kenan Erdogan,2025-05-27T08:43:40Z,Fix pluralization in README,1,README.md,README.md|modified|+1|-1
https://github.com/Andreicr1/LME-TRADE-REQUEST-APP/pull/86,Andreicr1,LME-TRADE-REQUEST-APP,86,COMMIT_MESSAGE_MATCH,82a5f4cc68ea7259e111f3ad719e958d9b11bb46,https://github.com/Andreicr1/LME-TRADE-REQUEST-APP/commit/82a5f4cc68ea7259e111f3ad719e958d9b11bb46,Andreicr1,2025-06-16T12:18:32Z,Strip validity from order leg text,2,__tests__/build-confirmation.test.js;main.js,__tests__/build-confirmation.test.js|modified|+1|-1;main.js|modified|+10|-2
https://github.com/sudhir1041/partialpay/pull/1,sudhir1041,partialpay,1,COMMIT_MESSAGE_MATCH,6c9a88e3e18a5931005eb2842762acf937e3dce7,https://github.com/sudhir1041/partialpay/commit/6c9a88e3e18a5931005eb2842762acf937e3dce7,sudhir kumar,2025-07-02T11:26:37Z,Add partial payment fee feature,5,README.txt;admin/class-custom-field.php;admin/cod-deposit.php;public/class-partial-payment-ui.php;public/class-partial-payment.php,README.txt|modified|+1|-1;admin/class-custom-field.php|modified|+0|-1;admin/cod-deposit.php|modified|+15|-3;public/class-partial-payment-ui.php|modified|+8|-1;public/class-partial-payment.php|modified|+7|-7
https://github.com/sudhir1041/partialpay/pull/1,sudhir1041,partialpay,1,COMMIT_MESSAGE_MATCH,cfbc429d29ef6ec8add6b46783438ac587d92ea1,https://github.com/sudhir1041/partialpay/commit/cfbc429d29ef6ec8add6b46783438ac587d92ea1,sudhir kumar,2025-07-02T12:42:11Z,Update status and invoice after second payment,3,README.txt;admin/class-third-party-support.php;public/class-partial-payment-order-state.php,README.txt|modified|+4|-1;admin/class-third-party-support.php|modified|+17|-1;public/class-partial-payment-order-state.php|modified|+12|-1
https://github.com/Denis-RZ/Patcher/pull/78,Denis-RZ,Patcher,78,COMMIT_MESSAGE_MATCH,1a8613f407d2f9ba69e3dc6ca4fee46cef391548,https://github.com/Denis-RZ/Patcher/commit/1a8613f407d2f9ba69e3dc6ca4fee46cef391548,Denis-RZ,2025-06-08T11:07:35Z,Use Esprima for JS parsing,2,UniversalCodePatcher.Tests/JavaScriptModuleTests.cs;UniversalCodePatcher/Modules/JavaScriptModule/JavaScriptModule.cs,UniversalCodePatcher.Tests/JavaScriptModuleTests.cs|added|+49|-0;UniversalCodePatcher/Modules/JavaScriptModule/JavaScriptModule.cs|modified|+163|-151
https://github.com/da1me/da1me.github.io/pull/33,da1me,da1me.github.io,33,COMMIT_MESSAGE_MATCH,5abc664162f621818d93882a2c8bbf874e3345ac,https://github.com/da1me/da1me.github.io/commit/5abc664162f621818d93882a2c8bbf874e3345ac,rfabbri,2025-07-21T18:38:55Z,Move similarity slider next to network,2,assets/style.css;index.html,assets/style.css|modified|+17|-0;index.html|modified|+13|-11
https://github.com/bobby-rust/Pitkit/pull/3,bobby-rust,Pitkit,3,COMMIT_MESSAGE_MATCH,261dbbb231dab0ccfa9056074b1b6d985b3cac80,https://github.com/bobby-rust/Pitkit/commit/261dbbb231dab0ccfa9056074b1b6d985b3cac80,Rob,2025-06-03T19:04:36Z,fix typo in mods data log,1,src/renderer/App.tsx,src/renderer/App.tsx|modified|+1|-1
https://github.com/JavierM1207/DestructorDeMeteoros/pull/29,JavierM1207,DestructorDeMeteoros,29,COMMIT_MESSAGE_MATCH,72bd4e115036e2f79776b94e416c20e6de062b0c,https://github.com/JavierM1207/DestructorDeMeteoros/commit/72bd4e115036e2f79776b94e416c20e6de062b0c,JavierM1207,2025-06-06T23:07:02Z,Allow keyboard movement with mouse controls,1,script.js,script.js|modified|+6|-8
https://github.com/RobotChicken97/melapro/pull/13,RobotChicken97,melapro,13,COMMIT_MESSAGE_MATCH,30b80bfcba2d246632778411b4b0e4be9b83bc53,https://github.com/RobotChicken97/melapro/commit/30b80bfcba2d246632778411b4b0e4be9b83bc53,RobotChicken97,2025-06-24T14:59:53Z,feat(offline): use pouchdb for local data,5,CHANGELOG.md;package-lock.json;package.json;src/offlineService.js;src/shared/services/pouchdb.js,CHANGELOG.md|modified|+1|-0;package-lock.json|modified|+40|-0;package.json|modified|+1|-0;src/offlineService.js|modified|+137|-321;src/shared/services/pouchdb.js|added|+19|-0
https://github.com/RobotChicken97/melapro/pull/13,RobotChicken97,melapro,13,COMMIT_MESSAGE_MATCH,aae7dd5e72d3f17e7f905c0ce7508bf8451d112a,https://github.com/RobotChicken97/melapro/commit/aae7dd5e72d3f17e7f905c0ce7508bf8451d112a,RobotChicken97,2025-06-24T15:00:25Z,Merge branch 'main' into codex/compare-mvp-to-original-plan-and-analyze-differences,9,.gitignore;AGENTS.md;CHANGELOG.md;Makefile;README.md;eslint.config.js;infra/docker/Dockerfile.backend;infra/docker/Dockerfile.frontend;infra/docker/docker-compose.yml,.gitignore|modified|+1|-0;AGENTS.md|modified|+5|-4;CHANGELOG.md|modified|+2|-0;Makefile|added|+8|-0;README.md|modified|+11|-1;eslint.config.js|added|+16|-0;infra/docker/Dockerfile.backend|added|+11|-0;infra/docker/Dockerfile.frontend|added|+11|-0;infra/docker/docker-compose.yml|added|+23|-0
https://github.com/rohan-k-mathur/mesh/pull/224,rohan-k-mathur,mesh,224,COMMIT_MESSAGE_MATCH,dd77d8b4b01db5746d712304e72ae0ceee73a572,https://github.com/rohan-k-mathur/mesh/commit/dd77d8b4b01db5746d712304e72ae0ceee73a572,Rohan Mathur,2025-07-05T07:13:16Z,Add random room suggestions,3,app/api/random-rooms/route.ts;components/shared/RightSidebar.tsx;lib/actions/realtimeroom.actions.ts,app/api/random-rooms/route.ts|added|+9|-0;components/shared/RightSidebar.tsx|modified|+37|-0;lib/actions/realtimeroom.actions.ts|modified|+26|-0
https://github.com/arran4/goa4web/pull/806,arran4,goa4web,806,COMMIT_MESSAGE_MATCH,28f12aff384fd9180d3a5e0ce79ca4ef1dd1e054,https://github.com/arran4/goa4web/commit/28f12aff384fd9180d3a5e0ce79ca4ef1dd1e054,Arran Ubels,2025-07-19T11:19:28Z,fix admin notifier tests,1,handlers/admin/admin_email_template_test.go,handlers/admin/admin_email_template_test.go|modified|+26|-5
https://github.com/arran4/goa4web/pull/806,arran4,goa4web,806,COMMIT_MESSAGE_MATCH,37fb250c3377bf072301149207c0a98ef55a73dc,https://github.com/arran4/goa4web/commit/37fb250c3377bf072301149207c0a98ef55a73dc,Arran Ubels,2025-07-19T11:20:11Z,Merge branch 'task-refactor' into codex/fix-email-template-test-for-admin-handlers,11,handlers/admin/admin_email_template_test.go;handlers/auth/forgotPassword_test.go;handlers/faq/ask_test.go;handlers/linker/linkerPage_test.go;handlers/news/search_test.go;handlers/writings/matchers_test.go;internal/middleware/taskbus.go;internal/notifications/bus_worker.go;internal/notifications/bus_worker_test.go;internal/notifications/notifications_test.go;internal/notifications/subscriptionsinterfaces.go,handlers/admin/admin_email_template_test.go|modified|+18|-1;handlers/auth/forgotPassword_test.go|modified|+2|-2;handlers/faq/ask_test.go|modified|+4|-4;handlers/linker/linkerPage_test.go|modified|+26|-4;handlers/news/search_test.go|modified|+3|-2;handlers/writings/matchers_test.go|modified|+2|-2;internal/middleware/taskbus.go|modified|+3|-5;internal/notifications/bus_worker.go|modified|+1|-1;internal/notifications/bus_worker_test.go|modified|+4|-95;internal/notifications/notifications_test.go|modified|+0|-1;internal/notifications/subscriptionsinterfaces.go|modified|+5|-2
https://github.com/osmond/andy/pull/151,osmond,andy,151,COMMIT_MESSAGE_MATCH,0d54a716bbc540cbc66c64623663bdc0583d741e,https://github.com/osmond/andy/commit/0d54a716bbc540cbc66c64623663bdc0583d741e,Jon Osmond,2025-07-29T18:53:23Z,Remove overlapping text overlay in Treadmill chart,1,frontend/src/components/DemoCharts/DemoCharts.jsx,frontend/src/components/DemoCharts/DemoCharts.jsx|modified|+0|-3
https://github.com/freedy79/Chorleiter/pull/54,freedy79,Chorleiter,54,COMMIT_MESSAGE_MATCH,76a4d8fb6fca382585c656787b977b44bb7f32c8,https://github.com/freedy79/Chorleiter/commit/76a4d8fb6fca382585c656787b977b44bb7f32c8,freedy79,2025-06-27T12:21:21Z,style: improve choir switcher select,2,choir-app-frontend/src/app/layout/choir-switcher/choir-switcher.component.html;choir-app-frontend/src/app/layout/choir-switcher/choir-switcher.component.scss,choir-app-frontend/src/app/layout/choir-switcher/choir-switcher.component.html|modified|+11|-9;choir-app-frontend/src/app/layout/choir-switcher/choir-switcher.component.scss|modified|+4|-9
https://github.com/xiayuhkust/Tura_Dex_Example/pull/38,xiayuhkust,Tura_Dex_Example,38,COMMIT_MESSAGE_MATCH,7333cbf61610d7bcaf0da657ea516c43fe91b35c,https://github.com/xiayuhkust/Tura_Dex_Example/commit/7333cbf61610d7bcaf0da657ea516c43fe91b35c,Devin AI,2025-02-19T19:35:02Z,Add proper liquidity provision after pool creation\n\nCo-Authored-By: Yu Xia <xiayuyosemi@gmail.com>,1,frontend/src/components/AddLiquidityModal.tsx,frontend/src/components/AddLiquidityModal.tsx|modified|+46|-21
https://github.com/EnvrA/omni/pull/26,EnvrA,omni,26,COMMIT_MESSAGE_MATCH,24b5f3f330e6f6f3f9916abe32828350b36074d2,https://github.com/EnvrA/omni/commit/24b5f3f330e6f6f3f9916abe32828350b36074d2,EnvrA,2025-06-16T15:01:33Z,chore: remove shadcn-ui-react,8,omnibox/apps/web/app/dashboard/deals/page.tsx;omnibox/apps/web/app/dashboard/inbox/page.tsx;omnibox/apps/web/app/dashboard/layout.tsx;omnibox/apps/web/app/dashboard/settings/page.tsx;omnibox/apps/web/app/globals.css;omnibox/apps/web/components/ui.tsx;omnibox/apps/web/package.json;omnibox/pnpm-lock.yaml,omnibox/apps/web/app/dashboard/deals/page.tsx|modified|+1|-1;omnibox/apps/web/app/dashboard/inbox/page.tsx|modified|+8|-10;omnibox/apps/web/app/dashboard/layout.tsx|modified|+9|-10;omnibox/apps/web/app/dashboard/settings/page.tsx|modified|+2|-5;omnibox/apps/web/app/globals.css|modified|+0|-1;omnibox/apps/web/components/ui.tsx|added|+22|-0;omnibox/apps/web/package.json|modified|+0|-1;omnibox/pnpm-lock.yaml|modified|+318|-2707
https://github.com/PashaOsadchi/gonettest/pull/79,PashaOsadchi,gonettest,79,COMMIT_MESSAGE_MATCH,ddbb6525c4126c2e93aae3213ae613a17d0bf7f7,https://github.com/PashaOsadchi/gonettest/commit/ddbb6525c4126c2e93aae3213ae613a17d0bf7f7,PashaOsadchi,2025-06-15T16:55:17Z,Add placeholder and error message classes,2,js/js.js;styles/style.css,js/js.js|modified|+4|-4;styles/style.css|modified|+8|-0
https://github.com/ItzzPotato/VertiCraft-Towny/pull/6,ItzzPotato,VertiCraft-Towny,6,COMMIT_MESSAGE_MATCH,2cf72876d7ba633a8cd7bfb4bab675ffd3dd5114,https://github.com/ItzzPotato/VertiCraft-Towny/commit/2cf72876d7ba633a8cd7bfb4bab675ffd3dd5114,ItzzPotato,2025-07-20T03:57:58Z,Implement town-specific removal,1,Towny/src/main/java/com/palmergames/bukkit/towny/object/Resident.java,Towny/src/main/java/com/palmergames/bukkit/towny/object/Resident.java|modified|+62|-58
https://github.com/print3git/MVP-website/pull/2257,print3git,MVP-website,2257,COMMIT_MESSAGE_MATCH,989249beb82efa20245721e477c89003f94399ec,https://github.com/print3git/MVP-website/commit/989249beb82efa20245721e477c89003f94399ec,print3git,2025-07-12T11:46:00Z,test: add environment checks and lockfile guard,5,package-lock.json;package.json;scripts/check-lockfile.js;scripts/check-node-version.js;tests/environment.test.js,package-lock.json|modified|+9449|-5408;package.json|modified|+4|-0;scripts/check-lockfile.js|added|+13|-0;scripts/check-node-version.js|added|+8|-0;tests/environment.test.js|added|+12|-0
https://github.com/UPeU-CRAI/inout/pull/80,UPeU-CRAI,inout,80,COMMIT_MESSAGE_MATCH,2037fd8336523e5f053d0d36f88cec1995751d70,https://github.com/UPeU-CRAI/inout/commit/2037fd8336523e5f053d0d36f88cec1995751d70,drakkar78,2025-06-24T07:58:39Z,Ensure DB connection errors throw RuntimeException,4,functions/dbconn.php;index.php;login.php;process/operations/main.php,functions/dbconn.php|modified|+3|-4;index.php|modified|+1|-1;login.php|modified|+1|-1;process/operations/main.php|modified|+1|-1
https://github.com/markoub/power-it/pull/6,markoub,power-it,6,COMMIT_MESSAGE_MATCH,fc43306903a0d2680dcb5e5da67f3b749f12f0f8,https://github.com/markoub/power-it/commit/fc43306903a0d2680dcb5e5da67f3b749f12f0f8,Marko Milosevic,2025-05-20T17:25:45Z,Add offline mode support,5,README.md;backend/README.md;backend/__init__.py;backend/config.py;backend/offline.py,README.md|modified|+10|-0;backend/README.md|modified|+3|-0;backend/__init__.py|modified|+4|-1;backend/config.py|modified|+20|-9;backend/offline.py|added|+75|-0
https://github.com/sherafyk/BTW/pull/4,sherafyk,BTW,4,COMMIT_MESSAGE_MATCH,dab25be636bfb4167022fbd062923c837688bb2f,https://github.com/sherafyk/BTW/commit/dab25be636bfb4167022fbd062923c837688bb2f,Sherafgan Khan,2025-06-06T01:00:15Z,docs: update VPS setup for Debian,1,docs/VPS_SETUP.md,docs/VPS_SETUP.md|modified|+3|-3
https://github.com/da1me/da1me.github.io/pull/5,da1me,da1me.github.io,5,COMMIT_MESSAGE_MATCH,c03fd95567b6d61c5bd8add9dbf7f90ce44e1e5c,https://github.com/da1me/da1me.github.io/commit/c03fd95567b6d61c5bd8add9dbf7f90ce44e1e5c,rfabbri,2025-07-18T21:22:01Z,Enable wordcloud click for inspection,3,index.html;scripts/bundle.js;scripts/main.js,index.html|modified|+7|-1;scripts/bundle.js|modified|+18|-1;scripts/main.js|modified|+18|-1
https://github.com/eputnam77/DocEditorPlayground/pull/2,eputnam77,DocEditorPlayground,2,COMMIT_MESSAGE_MATCH,2ccf176db03e8f3789c1111c861b8ba07cf4a699,https://github.com/eputnam77/DocEditorPlayground/commit/2ccf176db03e8f3789c1111c861b8ba07cf4a699,Eric Putnam,2025-07-11T11:27:57Z,"Add initial ADRs, tooling skeleton",5,.github/workflows/ci.yml;README.md;docs/adr/0001-use-nextjs-typescript.md;docs/adr/0002-folder-structure.md;tsconfig.json,.github/workflows/ci.yml|added|+17|-0;README.md|modified|+17|-1;docs/adr/0001-use-nextjs-typescript.md|added|+16|-0;docs/adr/0002-folder-structure.md|added|+36|-0;tsconfig.json|added|+20|-0
